SiteID,StoreNumber,City,State,Address,MatchMethod,CoordinateDistanceMiles,CandidateCount
303355,786,DeKalb,IL,2300 Sycamore Rd,Unique store number,0,1
2219682,3202,Oklahoma City,OK,4900 S Sooner Rd,Unique store number,0,1
304530,544,Oklahoma City,OK,5401 Tinker Diagonal St,Unique store number,0,1
304932,447,Del Rio,TX,2410 Dodson Ave,Unique store number,0,1
305271,1678,Delafield,WI,2863 Heritage Dr,Unique store number,0,1
1947871,5215,Delano,CA,530 Woollomes Ave,Unique store number,0,1
304427,1990,Delaware,OH,1760 Columbus Pike,Unique store number,0,1
303033,1589,Delray Beach,FL,16205 S Military Trl,Unique store number,0,1
2219674,2396,Boynton Beach,FL,12700 S Military Trl,Unique store number,0,1
2090542,2406,Delray Beach,FL,3155 S Federal Hwy,Unique store number,0,1
561045,5458,Delta,CO,37 Stafford Ln,Unique store number,0,1
749697,3310,Deltona,FL,101 Howland Blvd,Unique store number,0,1
2311841,6398,Deltona,FL,1569 Saxon Blvd,Unique store number,0,1
466392,5166,Deming,NM,1021 E Pine St,Unique store number,0,1
302620,731,DEMOPOLIS,AL,969 Us Highway 80 W,Unique store number,0,1
1797924,3843,Denton,MD,610 Legion Rd,Unique store number,0,1
2333670,4104,Denton,TX,3930 Teasley Ln,Unique store number,0,1
895737,4627,Denton,TX,2750 W University Dr,Unique store number,0,1
897373,467,Denton,TX,1515 S Loop 288,Unique store number,0,1
1406463,3127,Denver,CO,5141 Chambers Rd,Unique store number,0,1
894629,5027,Lancaster,NY,4975 Transit Rd,Unique store number,0,1
304242,1753,Derry,NH,11 Ashleigh Dr,Unique store number,0,1
303278,1723,Des Moines,IA,5101 SE 14th St,Unique store number,0,1
303279,1764,Windsor Heights,IA,1001 73rd St,Unique store number,0,1
303953,95,Park Hills,MO,407 N State St,Unique store number,0,1
703943,3432,Desoto,TX,951 W Belt Line Rd,Unique store number,0,1
2219715,7232,Desoto,TX,108 W Parkerville Rd,Unique store number,0,1
303034,1362,Destin,FL,15017 Emerald Coast Pkwy,Unique store number,0,1
304210,1695,Devils Lake,ND,1424 Highway 2 E,Unique store number,0,1
2182139,4103,Devine,TX,175 Interstate 35 N,Unique store number,0,1
303954,30,Dexter,MO,2025 W Business Us Highway 60,Unique store number,0,1
304211,1567,Dickinson,ND,2456 3rd Ave W,Unique store number,0,1
304792,264,Dickson,TN,175 Beasley Dr,Unique store number,0,1
787657,627,Dillon,SC,805 Enterprise Rd,Unique store number,0,1
664121,5394,DINUBA,CA,770 W El Monte Way,Unique store number,0,1
303533,372,DODGE CITY,KS,1905 N 14th Ave,Unique store number,0,1
303669,485,Donaldsonville,LA,37000 Highway 3089,Unique store number,0,1
2219507,2763,Donna,TX,900 N Salinas Blvd,Unique store number,0,1
302622,2534,Dothan,AL,3300 S Oates St,Unique store number,0,1
2345900,5769,Dothan,AL,3871 W Main St,Unique store number,0,1
302621,604,Dothan,AL,4310 Montgomery Hwy,Unique store number,0,1
302774,1846,Douglas,AZ,199 W 5th St,Unique store number,0,1
303185,593,Douglas,GA,1450 Bowens Mill Rd SE,Unique store number,0,1
303186,1488,DOUGLASVILLE,GA,7001 Concourse Pkwy,Unique store number,0,1
1101292,1736,Dover,DE,36 Jerome Dr,Unique store number,0,1
2353240,4132,Downey,CA,9001 Apollo Way,Unique store number,0,1
1490983,5603,Downey,CA,12270 Paramount Blvd,Unique store number,0,1
303591,584,Dry Ridge,KY,20 Ferguson Blvd,Unique store number,0,1
303356,252,Du Quoin,IL,215 E Grantway St,Unique store number,0,1
305201,1652,Dublin,VA,5225 Alexander Rd,Unique store number,0,1
304422,2471,Dublin,OH,5900 Britton Pkwy,Unique store number,0,1
1100976,555,Dublin,GA,2423 Us Highway 80 W,Unique store number,0,1
303280,2004,Dubuque,IA,4200 Dodge St,Unique store number,0,1
2258602,3639,Sterling,VA,24635 Dulles Landing Dr,Unique store number,0,1
303190,2154,Duluth,GA,2635 Pleasant Hill Rd,Unique store number,0,1
523887,3588,Dumfries,VA,17041 Jefferson Davis Hwy,Unique store number,0,1
304508,1116,Duncan,OK,3393 N Highway 81,Unique store number,0,1
787683,4348,Duncansville,PA,200 Commerce Dr,Unique store number,0,1
1224006,5876,Dunedin,FL,2102 Main St,Unique store number,0,1
762877,5345,Dunkirk,MD,10600 Town Center Blvd,Unique store number,0,1
746336,4226,Dunlap,TN,16773 Rankin Ave,Unique store number,0,1
304131,1237,Erwin,NC,590 E Jackson Blvd,Unique store number,0,1
1947850,3070,Atlanta,GA,5025 Winters Chapel Rd,Unique store number,0,1
302945,2270,Durango,CO,1155 S Camino Del Rio,Unique store number,0,1
304509,975,Durant,OK,3712 W Main St,Unique store number,0,1
889488,1614,Durham,NC,1525 Glenn School Rd,Unique store number,0,1
304133,2137,Durham,NC,5450 New Hope Commons Dr,Unique store number,0,1
303899,1786,Saint Paul,MN,1360 Town Centre Dr,Unique store number,0,1
766607,5424,Eagle Point,OR,11500 Hannon Rd,Unique store number,0,1
302597,2188,Eagle River,AK,18600 Eagle River Rd,Unique store number,0,1
322257,3561,East Falmouth,MA,137 Teaticket Hwy,Unique store number,0,1
304345,1940,Rensselaer,NY,279 Troy Rd Ste 100,Unique store number,0,1
707509,3810,East Greenville,PA,620 Gravel Pike,Unique store number,0,1
304346,2916,East Meadow,NY,2465 Hempstead Tpke,Unique store number,0,1
361840,2915,East Setauket,NY,3990 Nesconset Hwy,Unique store number,0,1
304347,2166,East Syracuse,NY,6438 Basile Rowe,Unique store number,0,1
303192,1018,Eastman,GA,1099 Indian Dr,Unique store number,0,1
304616,2830,Crum Lynne,PA,1570 Chester Pike,Unique store number,0,1
304134,1558,Eden,NC,304 E Arbor Ln,Unique store number,0,1
304939,429,Edinburg,TX,1724 W University Dr,Unique store number,0,1
2120195,5809,Edinburg,TX,2812 S Expressway 281,Unique store number,0,1
745553,3886,Edinburg,TX,4101 S Mccoll Rd,Unique store number,0,1
304511,2803,Edmond,OK,2200 W Danforth Rd,Unique store number,0,1
28541,2876,Edmond,OK,1301 E 2nd St,Unique store number,0,1
308175,3275,Edmond,OK,1101 NW 164th St,Unique store number,0,1
304510,389,Edmond,OK,1225 W I 35 Frontage Rd,Unique store number,0,1
303359,936,Effingham,IL,1204 Avenue Of Mid America,Unique store number,0,1
2449615,3212,Egg Harbor Township,NJ,6801 Black Horse Pike,Unique store number,0,1
302833,1555,El Centro,CA,2150 N Waterman Ave,Unique store number,0,1
304512,227,El Reno,OK,2400 S Country Club Rd,Unique store number,0,1
303193,1701,Elberton,GA,955 Elbert St,Unique store number,0,1
303955,44,Eldon,MO,1802 S Business 54,Unique store number,0,1
864834,4639,Elizabeth,CO,2100 Legacy Cir,Unique store number,0,1
749736,3412,Elizabethville,PA,200 Kocher Ln,Unique store number,0,1
303781,1860,Elkton,MD,1000 E Pulaski Hwy,Unique store number,0,1
801444,3609,Ellenwood,GA,2940 Anvil Block Rd,Unique store number,0,1
303782,2412,ELLICOTT CITY,MD,3200 North Ridge Rd,Unique store number,0,1
595450,3501,Elverson,PA,100 Crossings Blvd,Unique store number,0,1
304948,286,Ennis,TX,700 E Ennis Ave,Unique store number,0,1
302624,1638,Eufaula,AL,3176 S Eufaula Ave,Unique store number,0,1
304574,2538,Eugene,OR,1040 Green Acres Rd,Unique store number,0,1
304575,3258,Eugene,OR,4550 W 11th Ave,Unique store number,0,1
303956,295,Eureka,MO,131 Eureka Towne Center Dr,Unique store number,0,1
1406479,5629,Eureka,CA,3300 Broadway,Unique store number,0,1
4364517,1725,Eagle Mountain,UT,9399 N Spring Run Pkwy,Unique store number,0,1
304937,461,Eagle Pass,TX,496 S Bibb Ave,Unique store number,0,1
959178,631,Easley,SC,115 Rolling Hills Cir,Unique store number,0,1
2151096,3078,East Brunswick,NJ,290 State Route 18,Unique store number,0,1
1816133,1070,Ellijay,GA,88 Highland Xing,Unique store number,0,1
304428,1707,East Liverpool,OH,16280 Dresden Ave,Unique store number,0,1
303358,1028,East Peoria,IL,401 River Rd,Unique store number,0,1
2188342,6998,Atlanta,GA,844 Cleveland Ave,Unique store number,0,1
2311828,4692,Chattanooga,TN,4150 Ringgold Rd,Unique store number,0,1
304613,2368,East Stroudsburg,PA,355 Lincoln Ave,Unique store number,0,1
302980,2282,East Windsor,CT,44 Prospect Hill Rd,Unique store number,0,1
645176,3266,Hightstown,NJ,839 US Highway 130,Unique store number,0,1
304429,1863,Eastlake,OH,33752 Vine St,Unique store number,0,1
304938,561,Eastland,TX,1410 E Main St,Unique store number,0,1
303779,1715,Easton,MD,8155 Elliott Rd,Unique store number,0,1
304614,2252,Easton,PA,3722 Easton Nazareth Hwy,Unique store number,0,1
4373114,3129,Eastvale,CA,14100 Limonite Ave,Unique store number,0,1
642833,5374,Eaton,OH,100A E Washington Jackson Rd,Unique store number,0,1
664105,5482,Eatonton,GA,201 Walmart Dr,Unique store number,0,1
305273,1669,Eau Claire,WI,3915 Gateway Dr,Unique store number,0,1
304615,2663,Ebensburg,PA,300 Walmart Dr,Unique store number,0,1
303900,1855,Eden Prairie,MN,12195 Singletree Ln,Unique store number,0,1
787677,4201,Edgewood,NM,66 State Road 344,Unique store number,0,1
304617,3253,Edinboro,PA,108 Washington Towne Blvd N,Unique store number,0,1
826936,5201,Edison,NJ,2220 State Route 27,Unique store number,0,1
302832,2253,El Cajon,CA,13487 Camino Canada,Unique store number,0,1
2303784,4169,El Cajon,CA,300 N 2nd St,Unique store number,0,1
304941,344,El Campo,TX,3413 West Loop,Unique store number,0,1
303534,186,El Dorado,KS,301 S Village Rd,Unique store number,0,1
302707,530,El Dorado,AR,2730 N West Ave,Unique store number,0,1
764381,4336,El Mirage,AZ,12900 W Thunderbird Rd,Unique store number,0,1
304945,1015,El Paso,TX,7555 N Mesa St,Unique store number,0,1
304946,2201,El Paso,TX,7101 Gateway Blvd W,Unique store number,0,1
304947,2612,El Paso,TX,1850 N Zaragoza Rd,Unique store number,0,1
646183,3661,El Paso,TX,1551 N Zaragoza Rd,Unique store number,0,1
895731,3763,El Paso,TX,12236 Montana Ave,Unique store number,0,1
2151108,4105,El Paso,TX,101 E Redd Rd,Unique store number,0,1
773975,4366,El Paso,TX,951 N Resler Dr,Unique store number,0,1
764452,4415,El Paso,TX,8115 N Loop Dr,Unique store number,0,1
304942,500,El Paso,TX,4530 Woodrow Bean,Unique store number,0,1
378061,5108,El Paso,TX,3000 Saul Kleinfeld Dr,Unique store number,0,1
249056,512,El Paso,TX,10727 Gateway Blvd W,Unique store number,0,1
2770806,5717,El Paso,TX,7831 Paseo Del Norte Blvd,Unique store number,0,1
1412784,5947,El Paso,TX,5631 Dyer St,Unique store number,0,1
1406462,5962,El Paso,TX,4716 Hondo Pass Dr,Unique store number,0,1
2278613,6587,El Paso,TX,10840 Martin Luther King Jr Blvd,Unique store number,0,1
2220316,6813,El Paso,TX,3590 N Zaragoza Rd,Unique store number,0,1
2438924,7229,El Paso,TX,1110 Sunland Park Dr,Unique store number,0,1
304944,964,El Paso,TX,9441 Alameda Ave,Unique store number,0,1
1101293,1814,Elgin,IL,1100 S Randall Rd,Unique store number,0,1
2090389,3170,Elgin,TX,1320 Highway 290 W,Unique store number,0,1
304135,1527,Elizabeth City,NC,101 Tanglewood Pkwy N,Unique store number,0,1
304794,690,Elizabethton,TN,1001 Over Mountain Dr,Unique store number,0,1
304136,1166,Elizabethtown,NC,1347 W Broad St,Unique store number,0,1
303592,709,Elizabethtown,KY,100 Walmart Dr,Unique store number,0,1
304513,134,Elk City,OK,210 Regional Dr,Unique store number,0,1
302834,1697,Elk Grove,CA,8465 Elk Grove Blvd,Unique store number,0,1
1798006,5683,Elk Grove,CA,8455 Elk Grove Blvd,Unique store number,0,1
1824967,5848,Elk Grove,CA,10075 Bruceville Rd,Unique store number,0,1
303361,1897,Elk Grove Village,IL,801 Meacham Rd,Unique store number,0,1
303901,3209,Elk River,MN,18185 Zane St NW,Unique store number,0,1
303459,2679,Elkhart,IN,175 County Road 6 W,Unique store number,0,1
907573,4399,ELKHART,IN,30830 Old Us 20,Unique store number,0,1
304137,1337,Elkin,NC,548 Cc Camp Rd,Unique store number,0,1
305332,1522,Elkins,WV,40 Jett Ln,Unique store number,0,1
304312,2402,Elko,NV,2944 Mountain City Hwy,Unique store number,0,1
2151130,5808,Elsa,TX,411 S Broadway St,Unique store number,0,1
751484,4255,Elyria,OH,1000 Chestnut Commons Dr,Unique store number,0,1
305172,2805,Emporia,VA,303 Market Dr,Unique store number,0,1
303535,557,Emporia,KS,2301 Industrial Rd,Unique store number,0,1
1406480,5886,Encinitas,CA,1550 Leucadia Blvd,Unique store number,0,1
303036,1874,Englewood,FL,2931 S Mccall Rd,Unique store number,0,1
302946,2751,Englewood,CO,601 Englewood Pkwy,Unique store number,0,1
642834,5409,Clayton,OH,7725 Hoke Rd,Unique store number,0,1
2219691,4390,Enid,OK,1018 N Cleveland St,Unique store number,0,1
304514,499,Enid,OK,5505 W Owen K Garriott Rd,Unique store number,0,1
302623,734,Enterprise,AL,600 Boll Weevil Cir,Unique store number,0,1
305138,2794,Ephraim,UT,777 N Main St,Unique store number,0,1
304618,2340,Ephrata,PA,890 E Main St,Unique store number,0,1
305236,3260,Ephrata,WA,1399 Southeast Blvd,Unique store number,0,1
867192,3535,Epping,NH,35 Fresh River Rd,Unique store number,0,1
304619,2278,Erie,PA,1825 Downs Dr,Unique store number,0,1
1825249,2561,Erie,PA,5350 W Ridge Rd,Unique store number,0,1
561044,5445,Erie,PA,2711 Elm St,Unique store number,0,1
303843,2522,Escanaba,MI,601 N Lincoln Rd,Unique store number,0,1
2103607,3084,Escondido,CA,1266 E Valley Pkwy,Unique store number,0,1
1947891,5996,Escondido,CA,1330 E Grand Ave,Unique store number,0,1
1279336,2656,Espanola,NM,1610 N Riverside Dr,Unique store number,0,1
959175,4404,Etters,PA,50 Newberry Pkwy,Unique store number,0,1
303670,773,Eunice,LA,1538 Highway 190,Unique store number,0,1
303194,3570,Evans,GA,4469 Washington Rd,Unique store number,0,1
528762,1456,Evanston,WY,125 N 2nd St,Unique store number,0,1
303460,1263,EVANSVILLE,IN,401 N Burkhardt Rd,Unique store number,0,1
303461,1341,EVANSVILLE,IN,335 S Red Bank Rd,Unique store number,0,1
524472,5372,Evansville,IN,3430 Taylor Ave,Unique store number,0,1
2333648,5452,Evansville,IN,2500 N 1st Ave,Unique store number,0,1
304621,1684,Everett,PA,72 Bedford Sq,Unique store number,0,1
2151095,3053,Everett,WA,1605 SE Everett Mall Way,Unique store number,0,1
2150771,2293,Evergreen,CO,952 Swede Gulch Rd,Unique store number,0,1
680104,5485,Evergreen Park,IL,2500 W 95th St,Unique store number,0,1
303957,195,Excelsior Springs,MO,2203 Patsy Ln,Unique store number,0,1
322243,2167,Exton,PA,270 Indian Run St,Unique store number,0,1
506959,1822,FAJARDO,,,Unmatched,,0
841058,4335,PEYTON,CO,11550 Meridian Market Vw,Unique store number,0,1
303811,2659,Falmouth,ME,206 Us Route 1,Unique store number,0,1
2220299,3600,Fayetteville,NC,970 Strickland Bridge Rd,Unique store number,0,1
303903,1696,Fergus Falls,MN,3300 State Highway 210 W,Unique store number,0,1
303037,977,Fernandina Beach,FL,1385 Amelia Plz,Unique store number,0,1
704468,3840,Findlay,OH,1161 Trenton Ave,Unique store number,0,1
302775,1175,Flagstaff,AZ,2750 S Woodlands Village Blvd,Unique store number,0,1
895732,4252,Flagstaff,AZ,2601 E Huntington Dr,Unique store number,0,1
304264,3291,Flanders,NJ,40 International Dr S,Unique store number,0,1
303363,506,Flora,IL,1540 N Worthey St,Unique store number,0,1
1322543,5963,Flower Mound,TX,2800 Flower Mound Rd,Unique store number,0,1
305274,1643,Fond du Lac,WI,377 N Rolling Meadows Dr,Unique store number,0,1
303282,886,FORT DODGE,IA,3036 1st Ave S,Unique store number,0,1
2333426,2946,Fort Lauderdale,FL,2500 W Broward Blvd,Unique store number,0,1
706597,3625,Fort Lauderdale,FL,3001 N State Road 7,Unique store number,0,1
361852,5033,Fort Morgan,CO,1300 Barlow Rd,Unique store number,0,1
2219684,3635,Fort Oglethorpe,GA,1155 Battlefield Pkwy,Unique store number,0,1
304955,1455,Fort Worth,TX,8401 Anderson Blvd,Unique store number,0,1
2770259,2834,Keller,TX,5336 Golden Triangle Blvd,Unique store number,0,1
304952,2978,Fort Worth,TX,7451 Mccart Ave,Unique store number,0,1
1815435,3044,Fort Worth,TX,2900 Renaissance Sq,Unique store number,0,1
1907805,3135,Fort Worth,TX,717 W Berry St,Unique store number,0,1
670786,3419,Fort Worth,TX,6756 W Vickery Blvd,Unique store number,0,1
553980,5312,Fort Worth,TX,3851 Airport Fwy,Unique store number,0,1
2003865,5764,Haslet,TX,2401 Avondale Haslet Rd,Unique store number,0,1
304958,590,Fort Worth,TX,6300 Oakmont Blvd,Unique store number,0,1
2220293,3043,Keller,TX,4536 Heritage Trace Pkwy,Unique store number,0,1
302949,1273,Fountain,CO,6310 S Us Highway 85 87,Unique store number,0,1
2278602,3018,Colorado Springs,CO,4425 Venetucci Blvd,Unique store number,0,1
787691,4540,Fowlerville,MI,970 Gehringer Dr,Unique store number,0,1
1814795,1217,Franklin,NC,273 Commons Dr,Unique store number,0,1
305275,1551,Franklin,WI,6701 S 27th St,Unique store number,0,1
304265,2090,Franklin,NJ,230 State Rt 23,Unique store number,0,1
305175,2705,Franklin,VA,1500 Armory Dr,Unique store number,0,1
304796,272,Franklin,TN,3600 Mallory Ln,Unique store number,0,1
303595,282,Franklin,KY,1550 Nashville Rd,Unique store number,0,1
303673,311,Franklin,LA,200 Northwest Blvd,Unique store number,0,1
751483,3784,Franklin,OH,1275 E 2nd St,Unique store number,0,1
303466,995,Franklin,IN,2125 N Morton St,Unique store number,0,1
303962,337,Fredericktown,MO,1025 Walton Dr,Unique store number,0,1
304350,1949,Fredonia,NY,10401 Bennett Rd,Unique store number,0,1
2108557,1740,Freeport,IL,2545 Il Route 26 S,Unique store number,0,1
304433,1429,Fremont,OH,2052 N State Route 53,Unique store number,0,1
664120,2989,Fremont,CA,44009 Osgood Rd,Unique store number,0,1
304222,776,Fremont,NE,3010 E 23rd St,Unique store number,0,1
303905,1952,Minneapolis,MN,8450 University Ave NE,Unique store number,0,1
2449617,4203,Fort Mohave,AZ,5210 S Highway 95,Unique store number,0,1
2311808,4063,Fort Myers Beach,FL,17105 San Carlos Blvd,Unique store number,0,1
772546,388,Fort Smith,AR,2100 N 62nd St,Unique store number,0,1
304957,897,Fort Stockton,TX,2610 W Dickinson Blvd,Unique store number,0,1
303041,919,FORT WALTON BEACH,FL,748 Beal Pkwy NW,Unique store number,0,1
528093,2722,Fairbanks,AK,537 Johansen Expy,Unique store number,0,1
304221,418,Fairbury,NE,2831 Highway 15,Unique store number,0,1
305173,2015,FAIRFAX,VA,13059 Fair Lakes Pkwy,Unique store number,0,1
1101171,5880,Fairfax,VA,11181 Lee Hwy,Unique store number,0,1
935476,2048,Fairfield,CA,2701 N Texas St,Unique store number,0,1
303362,454,Fairfield,IL,150 Commerce Dr,Unique store number,0,1
1412789,985,Fairfield,IA,2701 W Burlington Ave,Unique store number,0,1
303736,1906,Fairhaven,MA,42 Fairhaven Commons Way,Unique store number,0,1
764380,4333,Fairhope,AL,10040 County Road 48,Unique store number,0,1
304431,1895,Akron,OH,3750 W Market St,Unique store number,0,1
305333,1714,Fairmont,WV,32 Tygart Mall Loop,Unique store number,0,1
764550,3806,Fairmont,MN,1250 Goemann Rd,Unique store number,0,1
2083154,3137,Fairview,TN,7100 Hopgood Rd,Unique store number,0,1
1935895,3560,Fall River,MA,638 Quequechan St,Unique store number,0,1
304313,2453,Fallon,NV,2333 Reno Hwy,Unique store number,0,1
932304,3780,Fallston,MD,303 FALLSTON BLVD,Unique store number,0,1
304212,1581,Fargo,ND,4731 13th Ave S,Unique store number,0,1
866922,4352,Fargo,ND,3757 55th Ave S,Unique store number,0,1
303902,1657,Faribault,MN,150 Western Ave NW,Unique store number,0,1
1339463,5624,Dallas,TX,13100 Josey Ln,Unique store number,0,1
303671,1110,Farmerville,LA,833 Sterlington Hwy,Unique store number,0,1
1100984,5295,Farmingdale,NY,965 Broadhollow Rd,Unique store number,0,1
303812,1866,Farmington,ME,615 Wilton Rd,Unique store number,0,1
703395,3428,Farmington,NM,1400 W Main St,Unique store number,0,1
303958,37,Farmington,MO,707 Walton Dr,Unique store number,0,1
2303766,7242,Farmington,AR,367 W Main St,Unique store number,0,1
304299,826,Farmington,NM,4600 E Main St,Unique store number,0,1
305174,1486,Farmville,VA,1800 Peery Dr,Unique store number,0,1
302626,1052,Fayette,AL,3186 Highway 171 N,Unique store number,0,1
304138,1238,Fayetteville,NC,1550 Skibo Rd,Unique store number,0,1
304139,1261,Fayetteville,NC,4601 Ramsey St,Unique store number,0,1
2108547,1360,Fayetteville,WV,204 Town Center Rd,Unique store number,0,1
2108550,144,Fayetteville,AR,2875 W Martin Luther King Blvd,Unique store number,0,1
302709,2745,Fayetteville,AR,2690 E Citizens Dr,Unique store number,0,1
